label,content
0,"Dolar/TL, 11 seviyesinin altına gerilerken, hafta başında 20 liranın üzerine çıkan euro/TL ise 12,45'e kadar çekildi."
0,"Dün günü 11,35 seviyelerinde kapatan dolar/TL bugün güne 11,53 seviyelerinde başladı. "
0,"Dün NTV yayınına katılan Hazine ve Maliye Bakanı Nureddin Nebati dolardaki düşüşün süreceğini ifade ederek, Yaza kalmadan çok hızlı bir değişimi göreceğiz"" dedi. """
0,"Geçen haftanın tamamında sert gerilemelerin görüldüğü döviz kurları, 2021 yılının son haftasına yatay seyirle başladı."
0,"Geçen hafta pazartesi günü görülen 18,40 zirvesinden sonra 5 günde yüzde 40 gerileyen dolar kuru bugün 11 liranın üzerinde işlem görüyor."
0,"Geçen haftanın tamamında sert gerilemelerin görüldüğü döviz kurları, 2021 yılının son haftasına yatay seyirle başladı."
1,"Döviz kurları, haftanın ikinci gününde yüzde 1 civarı yukarıda seyrediyor. Dolar kuru 11,50 liranın üzerinde el değiştirirken euro/TL ise 13,20-13,30 bandında dalgalanıyor."
0,"Kur Korumalı Vadeli TL Mevduat başta olmak üzere TL'ye teşvik için alınan önlemlerin etkisiyle geçen hafta dolar 18,36 liradan 10,63 liraya kadar gerilemişti. "
1,"Haftaya 10,76 civarında başlayan dolar/TL, hafta başından bu yana yüzde 10'dan fazla yükseliş kaydetti."
1,"Dolar kuru gün içinde 12,60 lirayı görürken euro/TL 14,30 civarında el değiştiriyor."
1,"Haftaya 10,74 seviyesinde başlayan dolar kuru bugün 13 seviyesini aştı. "
1,"Dün güne 11,80’den başladıktan sonra ani bir yükselişle 12,88’i gören dolar kuru şu dakikalarda 13,40 seviyesine kadar yükseldi. Kur 13 lira ciarında hareket ediyor."
1,"İstanbul serbest piyasada dolar 13,6070 liradan, euro 15,4000 liradan haftaya başladı."
0,"Dün, düşüş eğiliminde hareket eden dolar/TL, günü önceki kapanışa göre yüzde 2,32 azalışla 13,0922'den tamamladı."
1,"Dolar/TL, güne yükselişle başlamasının ardından 13,60 seviyelerinde işlem görüyor. Euro/TL ise 15,40'larda işlem görüyor."
1,"Dolar endeksi, önceki kapanışın yüzde 0,1 altında 96,1 seviyesinde dengelenirken, euro/dolar paritesi ise yüzde 0,1 artışla 1,1300'ten alıcı buluyor."
1,"Döviz kurları yeni yılın ilk haftası yüzde 2 yükseldi.Dolar/TL 13,79 seviyelerinde işlem görüyor. Euro/TL ise 15,64'lerde seyrediyor."
1,"Dolar endeksi, şu sıralarda önceki kapanışın yüzde 0,1 üzerinde 96,3 seviyesinde dengelenirken, euro/dolar paritesi ise yüzde 0,2 azalışla 1,1290'dan alıcı buluyor."
1,"Dolar/TL saat 09.30 itibariyle 13,83 seviyelerinde işlem görüyor. Euro/TL ise 15,63'lerde seyrediyor."
0,"Geçen haftayı 13,86 liradan kapatan dolar yeni haftaya 13,82 liradan başladı."
0,"Dolar endeksi, şu sıralarda önceki kapanışın yüzde 0,2 üzerinde 95,9 seviyesinde dengelenirken, euro/dolar paritesi ise yüzde 0,2 azalışla 1,1330'dan alıcı buluyor."
0,"Ayrica iktidarin “kuru kendi haline biraktigi, ihracata odaklandigi” yorumlarinin yapildigi bir donemde Elvan’in sozleri, hukumetteki kafa karisikligini da ortaya koydu."
0,"Elvan, piyasalardaki hareketliligin farkinda olduklarini, kuresel konjonktur ve yurtici enflasyonun seyrinin “temkinli olmayi gerektirdigini” de ifade etti."
0,"Elvan, ekonomik sorunlar konusunda “Elbette sorunlarimiz yok degil, inkâr edici bir yaklasim icerisinde de degiliz” dedi."
0,"Merkez Bankasi’nin temel gorevinin fiyat istikrarini saglamak oldugunu soyleyen Elvan, cari acigin azaltilmasi gorevinin ise hukumette olduguna dikkat cekti. "
0,"Dolarin alicisi cikmazsa, kimse dolar almazsa mutlaka duser, dolar 13, 15, 20 lira mi olacak?"
0,"Bu fiyatlardan kim alir, bunlar hayal mahsulu rakamlar. Turk ekonomisi bunu hak etmiyor. "
0,Merkez Bankasi'ni sanki faiz artirmaya zorlayan bir operasyon gerceklesiyor ama bunu yapmasi mumkun degil
0,Doviz piyasasinda yukari hareketlenme yok.
0,Kucuk kucuk satislar gerceklesiyor. 
0,Satin alindigi icin artik piyasalara etkisi yok.
0,"Halkin, bankalarda 143 milyar dolar parasi var."
0,Faiz getirisi cazibesini kaybettigi icin Turk Lirasi'na ceviriyorlar.
1,Merkez Bankasi Para Politikasi Kurulu faizi 100 baz puan indirerek yuzde 15'e cekti.
0,Dolar/TL'nin 14 seviyesini aşmasıyla birlikte Merkez Bankası'ndan satım yönünde dördüncü müdahale geldi.
0,"Müdahale sonrası dolar/TL 13,65 seviyelerine kadar geriledi."
0,"Dün 14,63'e kadar tırmandıktan sonra Merkez Bankası müdahalesiyle düşüşe geçen dolar/TL, günü açılış fiyatının altında 13,83'ten tamamlamıştı."
1,"Döviz kurları, kritik faiz kararları öncesinde yükselişine ve yeni zirvelerine devam ediyor."
1,"Fed'in faiz kararı ve hamlelerin açıklanacağı hafta ortasında da yükselişini sürdüren dolar/TL 14,80 ile; euro/TL ise 16,69 ile tarihi zirveyi yeniledi."
1,"TCMB, son 3 ayda olduğu gibi aralık ayında da faiz indirimlerine devam etti ve faizi 100 baz puan indirdi."
1,"100 baz puanlık faiz indirimine ilk tepki olarak dolar/TL, 15,15 seviyesinden 15,70'lere kadar tırmanırken euro/TL ise 17,15'ten 17,80'lere çıktı."
1,"Dolar/TL dün Merkez Bankası'nın 100 baz puanlık faiz indiriminin ardından 15,77'ye kadar yükselmişti."
1,"Dolar tarihi zirvesini 17 ile yenilerken, euro 19 liranın üzerini gördü."
0,"TCMB'den yapılan açıklamada Döviz kurlarında görülen sağlıksız fiyat oluşumları nedeniyle piyasaya satım yönünde doğrudan müdahale edilmektedir"" ifadeleri kullanıldı."""
0,"Merkez Bankası'nın müdahalesi sonrası dolar/TL 16,55; euro/TL ise 18,74'lerde işlem görüyor."
1,Cuma günü yükseliş eğiliminde hareket eden dolar/TL bugün 18 seviyesini görerek tarihi zirveyi yeniledi.
1,"Dolar endeksi, önceki kapanışa göre yüzde 0,1 azalışla 96,6 seviyesinde dengelenirken, euro/dolar paritesi ise yüzde 0,1 artışla 1,1250'den alıcı buluyor."
0,"Dolar/TL, pazartesi günü kabine toplantısı öncesinde 18 seviyesini aşarak tarihi zirveyi yeniledikten sonra TL'yi özendirici önlemlerin açıklanmasıyla geriledi."
0,“Son olarak enerji maliyetlerimiz çok yüksek oranda arttı. Baktığınız zaman kur başa baş bir noktadaydı ama halihazırda rekabetçiliğini kaybetmiş durumda. Hem genel ihracat hem de sektör ihracatı olarak koyduğumuz hedeflere ulaşabilmemiz için bugünkü konjonktürde kurun 14-15 lira seviyesinin altına düşmemesi lazım. Aksi halde ihracat için sıkıntılı bir durum olur ve hedefler tutturulamaz” diye konuştu.
0,Londra merkezli Arapça yayın yapan Al-Araby Al-Jadeed isimli gazeteye konuşan Mısırlı yetkililer Türk Lirası’nda son dönemde yaşanan değer kaybı ve dalgalanmayı endişeyle izlediklerini duyurdu.
1,"Mısırlı yetkili bir turistin Türkiye’de bir hafta ortalama olarak harcayacağı para ile Mısır’da harcayacağı parayı da kıyasladı. Yetkili, “Türkiye sahillerinde uçak bileti de dahil 1 hafta için 636 dolar ödeyecekler. Fakat bu fiyat Mısır’da sadece Hurghada’da da ikinci sınıf bir oteli karşılayabilir” yorumunu yaptı."
1,Geçen yıl Türk Lirası’nın yaklaşık yüzde 44 değer kaybettiği hatırlatılırken TL’nin dolar karşısında 18.4’ü gördüğü fakat daha sonra değer artışı yaşandığı belirtildi.
1,"Yurtiçi piyasalarda bugün TCMB'nin açıklayacağı haftalık rezerv, menkul kıymet verileri izlenecek. Yurtdışında ise yakından izlenen enflasyonun seyri konusunda Almanya'da açıklanacak öncü enflasyon verileri, ABD haftalık işsizlik maaş başvuruları, fabrika siparişleri ve ISM hizmetler sektörü endeksi izlenecek."
1,"Ekonomistler enflasyonun Mayıs ayına kadar yüzde 50'ye yükselebileceği uyarısında bulunurlarken, bu durum TL'nin zaten negatifte olan getirisinin iyice düşmesine yol açacak."
1,"Dolar/TL, geçen yılın son haftalarında TL mevduata Hazine ve Merkez Bankası destekleri açıklanması ve kamu destekli adımlarla 18.4 seviyesindeki tarihi zirvesinden 10'a doğru geriledi. Ancak TL bu seviyelerde tutunamayarak geçen hafta yüzde 18.8 değer yitirdi."
0,“Son olarak enerji maliyetlerimiz çok yüksek oranda arttı. Baktığınız zaman kur başa baş bir noktadaydı ama halihazırda rekabetçiliğini kaybetmiş durumda. Hem genel ihracat hem de sektör ihracatı olarak koyduğumuz hedeflere ulaşabilmemiz için bugünkü konjonktürde kurun 14-15 lira seviyesinin altına düşmemesi lazım. Aksi halde ihracat için sıkıntılı bir durum olur ve hedefler tutturulamaz” diye konuştu.
0,Londra merkezli Arapça yayın yapan Al-Araby Al-Jadeed isimli gazeteye konuşan Mısırlı yetkililer Türk Lirası’nda son dönemde yaşanan değer kaybı ve dalgalanmayı endişeyle izlediklerini duyurdu.
1,"Mısırlı yetkili bir turistin Türkiye’de bir hafta ortalama olarak harcayacağı para ile Mısır’da harcayacağı parayı da kıyasladı. Yetkili, “Türkiye sahillerinde uçak bileti de dahil 1 hafta için 636 dolar ödeyecekler. Fakat bu fiyat Mısır’da sadece Hurghada’da da ikinci sınıf bir oteli karşılayabilir” yorumunu yaptı."
1,Geçen yıl Türk Lirası’nın yaklaşık yüzde 44 değer kaybettiği hatırlatılırken TL’nin dolar karşısında 18.4’ü gördüğü fakat daha sonra değer artışı yaşandığı belirtildi.
1,"Yurtiçi piyasalarda bugün TCMB'nin açıklayacağı haftalık rezerv, menkul kıymet verileri izlenecek. Yurtdışında ise yakından izlenen enflasyonun seyri konusunda Almanya'da açıklanacak öncü enflasyon verileri, ABD haftalık işsizlik maaş başvuruları, fabrika siparişleri ve ISM hizmetler sektörü endeksi izlenecek."
1,"Ekonomistler enflasyonun Mayıs ayına kadar yüzde 50'ye yükselebileceği uyarısında bulunurlarken, bu durum TL'nin zaten negatifte olan getirisinin iyice düşmesine yol açacak."
1,"Dolar/TL, geçen yılın son haftalarında TL mevduata Hazine ve Merkez Bankası destekleri açıklanması ve kamu destekli adımlarla 18.4 seviyesindeki tarihi zirvesinden 10'a doğru geriledi. Ancak TL bu seviyelerde tutunamayarak geçen hafta yüzde 18.8 değer yitirdi."
0,"Türk Lirası, hafta başındaki Kabine'nin ardından açıklanan tedbirlerle güçlenmeye devam ediyor."
0,"Dolar/TL, bugün yüzde 2'yi aşan düşüşle 12,55-12,60'lı seviyelerde seyrediyor."
0,Kur korumalı TL mevduat hesabı başta olmak üzere TL'ye teşvik önlemleri kurda etkili olmaya devam ediyor.
0,"Dolar/TL, 11 seviyesinin altına gerilerken, hafta başında 20 liranın üzerine çıkan euro/TL ise 12,45'e kadar çekildi."
0,"Dün günü 11,35 seviyelerinde kapatan dolar/TL bugün güne 11,53 seviyelerinde başladı. "
0,"Dün NTV yayınına katılan Hazine ve Maliye Bakanı Nureddin Nebati dolardaki düşüşün süreceğini ifade ederek, Yaza kalmadan çok hızlı bir değişimi göreceğiz"" dedi. """
0,"Geçen haftanın tamamında sert gerilemelerin görüldüğü döviz kurları, 2021 yılının son haftasına yatay seyirle başladı."
0,"Geçen hafta pazartesi günü görülen 18,40 zirvesinden sonra 5 günde yüzde 40 gerileyen dolar kuru bugün 11 liranın üzerinde işlem görüyor."
0,"Geçen haftanın tamamında sert gerilemelerin görüldüğü döviz kurları, 2021 yılının son haftasına yatay seyirle başladı."
1,"Döviz kurları, haftanın ikinci gününde yüzde 1 civarı yukarıda seyrediyor. Dolar kuru 11,50 liranın üzerinde el değiştirirken euro/TL ise 13,20-13,30 bandında dalgalanıyor."
0,"Kur Korumalı Vadeli TL Mevduat başta olmak üzere TL'ye teşvik için alınan önlemlerin etkisiyle geçen hafta dolar 18,36 liradan 10,63 liraya kadar gerilemişti. "
1,"Haftaya 10,76 civarında başlayan dolar/TL, hafta başından bu yana yüzde 10'dan fazla yükseliş kaydetti."
1,"Dolar kuru gün içinde 12,60 lirayı görürken euro/TL 14,30 civarında el değiştiriyor."
1,"Haftaya 10,74 seviyesinde başlayan dolar kuru bugün 13 seviyesini aştı. "
1,"Fransa merkezli uluslararasi banka Societe Generale (SocGen), ikinci bir guncelleme yayinlayarak 2021 sonu dolar/TL tahminini 9,80’den 10,30’a cikarirken 2022 sonu icin tahminini 12,5 olarak belirledi."
0,"Goldman Sachs ve Barclays, Merkez Bankasi'nin (TCMB) politika faizini yil sonunda yuzde 15'e indirene kadar faiz indirimlerine devam edecegi, bundan sonra indirimlere ara verecegi tahmininde bulundu."
1,"Italyan banka devi Unicredit, 2021 sonunda dolar kurunun 10,5 ulasmasini, 2022’nin sonunda ise 11,8 olmasini bekliyor."
1,"Banka, 2021 sonunda faizlerin yuzde 14’e inmesini ongorduklerini belirtti."
1,"Turk Lirasi, Asya piyaslarinda dolar karsisinda deger kaybetti."
1,Dolar/TL kuru Asya piyasalarinda 9.85 seviyesinden islem gordu.
1,"Turk Lirasi, yil basindan bu yana dolar karsisinda yuzde 20'den fazla deger kaybetti."
1,Turkiye'de maasini dolarla alan cok azdir. 
1,Ama sunu biliyoruz ki; dolar arttigi zaman tam da o yuzden biz fakirlesiyoruz. 
1,"Turkiye, sayelerinde maasini dolarla alanlar icin cennet oldu. "
1,Maasini dolarla alanlar icin bedava bir ulke oldu Turkiye.
0,Vatandaslarimiz musterih olsun.
0,Ayda 20 milyar dolar ihracat yapiyor ve rekor kiriyoruz.
0,Arttikca dolar bollugu yasanacak ve dusecektir.
0,Belli bir seviyeye cekecegiz.
1,"25 Ekim saat 15.42 itibariyla 1 dolar 9,6630 TL'den islem goruyor."
1,"1 dolarin alis fiyati 9,6711, iken, 1 dolar satis fiyati ise SATIs: 9,6779 TL."
0,"Hazine ve Maliye Bakanligi ile Strateji ve Butce Baskanligi'nca hazirlanan ‘2022 Yili Cumhurbaskanligi Yillik Programi’ Resmi Gazete’de yayimlandi.Programda, buyume ve milli gelir hedeflerine yer verilirken 2020’de yuzde 1,8 olan ekonomik buyume oraninin 2021’de yuzde 9’a yukseldikten sonra 2022’de yuzde 5’e gerileyecegi ifade edildi."
1,"Dolar, rekor ustune rekor kirarken iktidarin ekonomideki butun ongoruleri de coktu."
1,Orta vadeli programa (OVP) gore dolarin 2023’te 9.77 TL olmasi ongoruluyordu.
1,"Oysa dun 9.80’i de asti. Boylece iktidar, dolarda 2023 hedefine 2021’de “ulasma basarisini” gosterdi."
1,"Serbest piyasada 9,5350 liradan alinan dolar, 9,5370 liradan satiliyor."
1,Yabanci bankalar dolar/TL tahminlerini yukari yonlu degistirmeye devam ediyor.
1,"Alman Commerzbank, bugun paylastigi raporda 2022 yili Mart ayi sonu dolar tahminini 10 TL’den 11 TL’ye yukseltti."
1,Bankanin yil sonu dolar/TL tahmini ise 10 seviyesinde bulunuyor.
1,"Turkiye’de faizin yatay seyrettigi donemin eylulde Merkez Bankasi’nin (TCMB) 100 baz puanlik faiz indirimiyle sona erdigi ve sonrasinda 200 baz puanlik daha indirim yapilarak politika faizinin yuzde 16’ya cekildigini, bu adimlar sonrasinda doviz kurlarinin TL karsisinda ucusa gectigini hatirlatan banka, faiz indirimlerinin devam edecegi beklentisini paylasti."
1,Dolar yarin 29 Ekim Cumhuriyet Bayrami olmasi dolayisiyla haftanin son islem gunune 9.51 liradan basladi.
1,Sabah saatlerinde Turkiye Cumhuriyet Merkez Bankasi Baskani sahap Kavcioglu'nun enflasyon raporu sunumu oncesinde ise 9.57 liranin uzerini gordu.
1,"Dolar/TL, Kavcioglu'nun aciklamalari sonrasi 9.62 lirayi asti. "
0,1 Dolar 10 Lira olsa ne olur.
0,1 Dolar 137 Japon Yeni ediyor.
0,"Ama Japonya cok guclu, cunku onlarda 1 Dolara vatanini satan hainler yok."
1,"Evet, 'Dolar icin iki kritik tarih var' dedim."
1,simdi sirayla onlari aciklayalim. Birincisi 3 Kasim. Bu tarihte Turkiye Ekim ayi enflasyonu aciklanacak.
1,"Beklentiler yuzde 18,58 olan enflasyonun yuzde 20'yi asmasi yonunde."
1,"ABD Merkez Bankasi (Fed), beklentiler dahilinde politika faizini degistirmeyerek yuzde 0-0,25 araliginda sabit birakirken, aylik 120 milyar dolarlik varlik alim programinda 15 milyar dolarlik azalisa gidilecegini duyurdu."
1,"Koronavirus asilamalarindaki ilerleme ve guclu politika destegi ile ekonomik faaliyet ve istihdam gostergelerinin guclenmeye devam ettigine isaret edilen aciklamada, salgindan en olumsuz etkilenen sektorlerin son aylarda iyilestigi ancak yaz aylarinda Kovid-19 vakalarindaki artisin toparlanmalarini yavaslattigi ifade edildi."
1,"Dolar/TL , Fed'in carsamba gunu varlik alimini azaltmasi ve dolar endeksindeki guclenme sonrasinda persembe gunu yuzde 1'den fazla yukselisle 9,76 seviyesine kadar tirmandi."
0,Genc arkadaslarima bunu vurgulamak istiyorum.
0,Bir ulke borclanarak buyuyebilir.
0,Turkiye bu modeli uzun sure denedi.
0,"Cari acik vererek, dunyadan borc toplayarak dunyadan yatirimci gelmeksizin, yani finans sektorunde olsun gercek somut yatirimlarda olsun yatirimcinin gelmesi borc vermesine dayali bir modeli bugune kadar denedik."
0,Bugune kadar belli basarilari da yakaladik.
0,Bugun Turkiye ihracatta 220 milyar dolari asti.
0,"Konya’nin nasil 3 milyar dolara geldiginden bahsedildiyse, Turkiye de ihracat 20 yil once 30 milyar dolar cirolarindaydi."
0,Bir ulke borclanarak buyuyebilir.
0,Turkiye bu modeli uzun sure denedi.
0,"Cari acik vererek, dunyadan borc toplayarak, dunyadan yatirimci gelmeksizin, finans sektorunde olsun gercek somut yatirimlarla olsun yatirimcinin gelmesi, borc vermesine dayali bir buyume modelini bugune kadar denedik."
0,"Bu artik Turkiye’nin borclanarak degil cari fazla vererek buyuyen ihracata dayali buyumenin cok on plana ciktigi, artik git gide katma degerin yukselerek ihracata yansidigi, bunun daha kaliteli istihdamla percinlendigi bir buyume donemini yakalamis durumda."
1,Dolar/TL 2021 yilina ise 7.38'den baslamisti.
1,2021 genelindeki yukselisi yuzde 33'u buldu.
1,Gectigimiz haftayi 9.69 liradan kapatan dolar bu hafta yukselmeye devam ediyor.
1,Dolar yeni gune 9.74 liradan basladi.
1,ogleden sonra ise ABD'de enflasyonun beklentileri asmasiyla 9.86 lirayi asarak yeni tarihi zirvesini gordu.
1,"Dolar/TL 9,85'lik rekorunu 9,8772 ile tazeledi."
1,"Dolar, bugun de gune 9,87'den baslayarak tarihi zirvesinde seyrediyor."
1,Artan doviz kuru karsisinda Turk Lirasi her gecen gun  deger kaybetmeye devam ediyor.  
1,Turkiye'deki asgari ucret Ocak 2021’deki dolar kuruna gore 87 dolar azaldi.
1,"Bu iktidar, bu milletin parasini da itibarini da pul etti."
1,"O gun bugundur, Turk lirasi, sadece dolar karsisinda degil, adi sani duyulmamis ulkelerin parasi karsisinda bile deger kaybetti."
1,"Papua Yeni Gine Kinasi, bu sozun soylendigi doneme gore Turk Lirasi karsisinda yuzde 86 daha degerli."
1,"Bulgar Levasinin, Turk lirasi karsisindaki degeri yuzde 110 daha fazla."
0,"Agustos, eylul, ekim aylarinda bol bol doviz alip, 6 liradan 7 liradan, niye? "
0,"Dolar 10 lira olacak, 15 lira olacak ya, 6-7 liradan toplayalim dolarlari, 10-15'ten satariz. "
0,Dolar dustu 5 liraya.
0,Bunlar kara kara dusunuyor.
0,"Eyvah eyvah. E, ne yapacagiz? soyle bir kriz ciksa da fuze yagsa da su olsa da bu olsa da dolar yukselse de bir kâr etsek."
0,"cok beklersiniz, hele de secimden sonra daha cok beklersiniz."
1,"Dolar/TL kuru yuzde 2'yi asan gunluk artisla 10,44 seviyesinin uzerini test ederek tum zamanlarin en yuksek seviyesine yukseldi."
1,Dunyada yuksek gelen ABD enflasyonu sonrasi Fed’in parasal sikilastirmada dozu artiracagi beklentisi dolari guclendirirken yurticinde yogun dis borc takvimi de dolara olan talebi artiran faktorler arasinda yer aliyor.
1,"Dolar bastirip gidiyor, onune gelen zam ustune zam yapiyor oradan giriyor” aciklamasinin goruldugu videoda; kirmizi domates tursusunun 15 lira 44 kurustan 22 lira 90 kurusa ciktigini, 1 kilogram tereyagin 91 lira 50 kurus, 830 gram domates salcasinin 8 lira 40 kurus oldugunu gosterir etiket gorsellerine yer verildi."
0,Dolar/ TL dun Turkiye’deki piyasalar acilmadan hemen once uluslararasi alanda anlik islemlerde 10.0012’ye ulasti. 
0,"Turkiye’de ise gune 9.9870’te baslayan dolar/ TL ozellikle Elvan’in aciklamalarina paralel 9.92-9.97 arasinda hareket etti, aksam ise 10.0057 seviyesini gordu. "
0,"Elvan, hukumetin ihracati desteklemek amaciyla yuksek doviz kuru hedefledigine yonelik yorumlarin dogru olmadigini savunurken bu sozleri, “Cari fazla vurgusu yapan Merkez Bankasi’na mesaj mi veriliyor” yorumlarini beraberinde getirdi."
0,"Ayrica iktidarin “kuru kendi haline biraktigi, ihracata odaklandigi” yorumlarinin yapildigi bir donemde Elvan’in sozleri, hukumetteki kafa karisikligini da ortaya koydu."
0,"Elvan, piyasalardaki hareketliligin farkinda olduklarini, kuresel konjonktur ve yurtici enflasyonun seyrinin “temkinli olmayi gerektirdigini” de ifade etti."
0,"Elvan, ekonomik sorunlar konusunda “Elbette sorunlarimiz yok degil, inkâr edici bir yaklasim icerisinde de degiliz” dedi."
0,"Merkez Bankasi’nin temel gorevinin fiyat istikrarini saglamak oldugunu soyleyen Elvan, cari acigin azaltilmasi gorevinin ise hukumette olduguna dikkat cekti. "
0,"Dolarin alicisi cikmazsa, kimse dolar almazsa mutlaka duser, dolar 13, 15, 20 lira mi olacak?"
0,"Bu fiyatlardan kim alir, bunlar hayal mahsulu rakamlar. Turk ekonomisi bunu hak etmiyor. "
0,Merkez Bankasi'ni sanki faiz artirmaya zorlayan bir operasyon gerceklesiyor ama bunu yapmasi mumkun degil
0,Doviz piyasasinda yukari hareketlenme yok.
0,Kucuk kucuk satislar gerceklesiyor. 
0,Satin alindigi icin artik piyasalara etkisi yok.
0,"Halkin, bankalarda 143 milyar dolar parasi var."
0,Faiz getirisi cazibesini kaybettigi icin Turk Lirasi'na ceviriyorlar.
1,Merkez Bankasi Para Politikasi Kurulu faizi 100 baz puan indirerek yuzde 15'e cekti.
1,"Kararda, faiz indiriminin aralikta devam edecegi mesaji verildi."
1,"Kararin hemen ardindan yuksek enflasyona ragmen TCMB'nin politika faizini 1 puan indirerek yuzde 15'e dusurmesiyle 10,57 olan dolar/TL, 11,29 TL’ye yukseldi."
1,"Faiz ve enflasyon mesaji veren Erdogan, Faiz sebeptir enflasyon neticedir.Biz faiz belasini bu milletin sirtindan kaldiracagiz. Faize milletimizi ezdiremeyiz. Bu yolda ben faizi savunanla beraber olamam"
1,Merkez Bankasi'nin yarinki faiz kararinin oncesinde Erdogan'in konusmasi sirasinda dolar 10.55'e euro ise 11.94'e kadar yukseldi.
0,Bunu yaparken (secim cagrisi) dolar kurunu bahane ediyorlarmis.
0,Kuresel bir salgin ortamindan geciyoruz. 
0,Buyuk devletlerin sirasiyla tedarik zincirlerinin bozuldugunu hepimiz takip ediyoruz. 
0,Boylesi bir ortamda Turkiye olarak hem salgindan vatandaslarimizin sagligini korurken hem butun sikintilari bertaraf ederek vatandaslarimizin refahini hayata geciriyoruz.
0,Bu noktada milletimiz Cumhurbaskanimiza ve Millet Ittifaki’na inanci tamdir.
0,Dolar kurunun nereden nereye geldigini soranlara soyluyorum.
0,"su anda 2002’den bugune her alanda yatirimlar yapmis, sanayi ulkesi haline gelmis, 35 milyar dolarlik ihracatini 210 milyarin uzerine cikarmis Turkiye dolardaki deger kaybini bin lira asagi cekmek suretiyle 6 kat bir artis var."
0,Dolarin degeri ile ilgili Japonya bir mukayese yapiyor mu? 
0,Nasil basarisiz bir ekonomiyiz diyerek kendi ekonomilerini degerlendiriyor mu? 
0,Bu ulkede faizle mucadelemizi sonuna kadar surdurecegiz.
0,Ekonomi ile ilgili degerlendirme yapmak isteyenlere soruyorum. 
0,Ihracat nereden nereye gelmis? 
0,Tarimsal hasila 57 bucuk milyar dolara nasil gelmis? 
0,Turkiye’nin yukselisi birilerini rahatsiz edebilir.
1,"Turkiye Cumhuriyeti Merkez Bankasi'nin (TCMB) faiz indirimine devam edecegi yonundeki beklentiler nedeniyle haftaya kayiplarla baslayan Turk Lirasi, AKP'li Cumhurbaskani Recep Tayyip Erdogan’in faiz aciklamalari ardindan deger kaybinda yeni bir etaba daha girdi. Dolar, 10,60 TL’yi gecerek zirve noktasini bir adim daha yukari tasidi."
1,"5. Turkiye Sermaye Piyasalari Kongresi'nde konusan Hazine ve Maliye Bakani Lutfi Elvan,  Enflasyon cephesinde maalesef arzuladigimiz seviyede degiliz. Kuresel konjonktur ve yurt ici gorunum enflasyonla mucadelede son derece dikkatli olmamizi gerektiriyor"" dedi."""
1,"Elvan'in bu aciklamalarinin ardindan Turk Lirasi, dolar karsisinda erimeye devam ederken, serbest piyasada dolar 10,21, euro (avro) ise, 11,62 TL'ye yukselerek tarihi zirvelerini gordu."
0,Hukûmet faiz indirimiyle ortaya cikan faturanin farkinda.
0,Bu fatura goguslenecek. Bir anlamda aci recete simdi uygulanacak.
0,"Baslica nedeni erken secim olmamasi. 2023 secimlerine kadar ana hedef yatirimlari arttirmak, issizligi azaltmak ve alt gelir grubunu rahatlatmak olacak."
0,"Iktidar, 2023 secimlerine yuksek faiz, yuksek enflasyon ve yuksek issizlik oranlariyla gitmek istemiyor. "
0,"Yatirimlari arttirarak, issizligin azaltilmasi amaclaniyor."
1,"Dun Merkez Bankasi'nin faiz kararinin ardindan 11 lirayi asan dolar/TL, 19 Kasim 2021 sabahinda 11,092 lira bandinin uzerinde yer aliyor. "
0,2018'e donelim. Ne olmustu. Papaz Brunson serbest birakildi. 
0,Birakildiginda dolar 7.21'di. Serbest birakildigi zaman uc ay icinde 5.11'e kadar geriledi dolar. 
0,"8. ayda birakilmisti rahip Brunson, eylul,ekim, kasim ayina kadar dolar dustu ve 5. 11'e kadar geldi. Nasil bir sert dusus.simdi aynisini yapacaklar kasim ayi sonunda."
0,Ekonomide Brunson etkisi yaratmak icin ben size soyluyorum Osman Kavala serbest birakilacak. 
0,20 Kasim ile 30 Kasim arasinda bir gun bunu bekleyin buradan bir haber gelecek.
1,"Merkez Bankasi'nin faiz kararinin piyasalar acisindan surpriz olmadigini belirten Kapalicarsi esnafi Resat Yilmaz, ''Faiz karari aciklanmadan once dolar 10.50 seviyelerinde islem goruyordu. Karardan sonra dolar 11 TL seviyelerini gecti. Daha da sert yukselislerin yasanmasi bekleniyor. Dolarda artik 10 TL 'nin alti cok zor. Dolarin yukselisini onleyecek bir hamle gelmesi mumkun gozukmuyor'' ifadelerini kullandi."
1,"AKP'li Recep Tayyip Erdogan, Kabine Toplantisi sonrasi konustu.Faiz ve enflasyon mesaji veren Erdogan, Hep soyluyorum: Faiz sebeptir"
1,Erdogan'in konusmasi sirasinda dolar 11.4673 seviyesine geldi.
1,oncelikle dolara talep iki ayri kaynaktan geliyor.
1,Birincisi var olan servetin TL'den dovize gecmesi. Ikincisi ise yeni tasarruflarin doviz olarak degerlendirilmesi. 
1,su an bankalardaki mevduatin yuzde 55'i doviz ve buradan ciddi bir cikis  beklenmiyor. 
1,"Diger yandan basit hesapla 750 milyar dolarlik ekonomimiz var, bunun yuzde 10'u mali tasarruf uretir ve 75 milyar dolar eder. Yani talebin bitmesine imkân yok."
0,"Cumhurbaskani Recep Tayyip Erdogan, konuya yakin bir kaynagin Bloomberg’e verdigi bilgiye gore Merkez Bankasi Baskani sahap Kavcioglu ile bugun Ankara’da bir araya geldi."
